[0.010s][info][class,load] opened: /Library/Java/JavaVirtualMachines/jdk-11.jdk/Contents/Home/lib/modules
[0.718s][info][class,load] io.vertx.core.net.impl.HandlerManager$Handlers source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.718s][info][class,load] io.vertx.core.net.impl.HandlerHolder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.718s][info][class,load] io.vertx.core.net.impl.SocketAddressImpl source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.718s][info][class,load] io.vertx.core.net.impl.AsyncResolveConnectHelper source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.719s][info][class,load] io.netty.channel.ServerChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.719s][info][class,load] io.netty.channel.socket.ServerSocketChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.util.DefaultAttributeMap source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.channel.AbstractChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.channel.nio.AbstractNioChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.channel.nio.AbstractNioMessageChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.channel.socket.nio.NioServerSocketChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.netty.channel.ReflectiveChannelFactory source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.720s][info][class,load] io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda$124/0x0000000840134440 source: io.vertx.core.net.impl.AsyncResolveConnectHelper
[0.721s][info][class,load] io.vertx.core.impl.resolver.DnsResolverProvider$1$$Lambda$125/0x0000000840137840 source: io.vertx.core.impl.resolver.DnsResolverProvider$1
[0.721s][info][class,load] io.netty.resolver.NameResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.721s][info][class,load] io.netty.resolver.AddressResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.722s][info][class,load] io.netty.resolver.HostsFileEntriesResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.722s][info][class,load] io.netty.resolver.dns.InflightNameResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.723s][info][class,load] io.netty.resolver.dns.DnsNameResolverBuilder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.723s][info][class,load] io.netty.resolver.dns.DnsQueryLifecycleObserverFactory source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.724s][info][class,load] io.netty.resolver.SimpleNameResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.724s][info][class,load] io.netty.resolver.InetNameResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.724s][info][class,load] io.netty.resolver.dns.DnsNameResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.725s][info][class,load] io.netty.resolver.dns.DnsNameResolver$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.726s][info][class,load] io.netty.handler.codec.dns.DnsRecord source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.727s][info][class,load] io.netty.handler.codec.dns.DnsRecordType source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.729s][info][class,load] io.netty.util.collection.IntObjectMap source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.729s][info][class,load] io.netty.util.collection.IntObjectHashMap source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.730s][info][class,load] io.netty.util.collection.IntObjectHashMap$KeySet source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.731s][info][class,load] io.netty.util.collection.IntObjectHashMap$EntrySet source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.732s][info][class,load] io.netty.util.collection.IntObjectHashMap$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.733s][info][class,load] io.netty.util.internal.MathUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.734s][info][class,load] io.netty.channel.socket.InternetProtocolFamily source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.734s][info][class,load] io.netty.resolver.ResolvedAddressTypes source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.736s][info][class,load] io.netty.resolver.dns.UnixResolverDnsServerAddressStreamProvider source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.739s][info][class,load] io.netty.handler.codec.MessageToMessageDecoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.739s][info][class,load] io.netty.handler.codec.dns.DatagramDnsResponseDecoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.740s][info][class,load] io.netty.handler.codec.CodecException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.740s][info][class,load] io.netty.handler.codec.DecoderException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.740s][info][class,load] io.netty.handler.codec.CorruptedFrameException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.741s][info][class,load] io.netty.handler.codec.dns.DnsMessage source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.741s][info][class,load] io.netty.handler.codec.dns.DnsResponse source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.741s][info][class,load] io.netty.handler.codec.dns.DnsRecordDecoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.742s][info][class,load] io.netty.handler.codec.dns.DefaultDnsRecordDecoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.742s][info][class,load] io.netty.handler.codec.dns.DnsQuestion source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.742s][info][class,load] io.netty.util.internal.TypeParameterMatcher source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.742s][info][class,load] io.netty.util.internal.TypeParameterMatcher$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.743s][info][class,load] io.netty.util.internal.TypeParameterMatcher$ReflectiveMatcher source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.743s][info][class,load] sun.reflect.generics.repository.AbstractRepository source: jrt:/java.base
[0.743s][info][class,load] sun.reflect.generics.repository.GenericDeclRepository source: jrt:/java.base
[0.743s][info][class,load] sun.reflect.generics.repository.ClassRepository source: jrt:/java.base
[0.743s][info][class,load] sun.reflect.generics.tree.FormalTypeParameter source: jrt:/java.base
[0.743s][info][class,load] sun.reflect.generics.tree.Signature source: jrt:/java.base
[0.743s][info][class,load] sun.reflect.generics.tree.ClassSignature source: jrt:/java.base
[0.744s][info][class,load] java.lang.reflect.TypeVariable source: jrt:/java.base
[0.744s][info][class,load] sun.reflect.generics.reflectiveObjects.LazyReflectiveObjectGenerator source: jrt:/java.base
[0.744s][info][class,load] sun.reflect.generics.reflectiveObjects.TypeVariableImpl source: jrt:/java.base
[0.745s][info][class,load] io.netty.channel.AddressedEnvelope source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.745s][info][class,load] io.netty.channel.DefaultAddressedEnvelope source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.745s][info][class,load] io.netty.channel.socket.DatagramPacket source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.745s][info][class,load] java.lang.reflect.ParameterizedType source: jrt:/java.base
[0.745s][info][class,load] sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl source: jrt:/java.base
[0.746s][info][class,load] io.netty.channel.ChannelOutboundHandlerAdapter source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.746s][info][class,load] io.netty.handler.codec.MessageToMessageEncoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.746s][info][class,load] io.netty.handler.codec.dns.DatagramDnsQueryEncoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.746s][info][class,load] io.netty.handler.codec.EncoderException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.747s][info][class,load] io.netty.handler.codec.dns.DnsRecordEncoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.747s][info][class,load] io.netty.handler.codec.dns.DefaultDnsRecordEncoder source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.747s][info][class,load] io.netty.handler.codec.UnsupportedMessageTypeException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-4.1.19.Final.jar
[0.748s][info][class,load] io.netty.handler.codec.dns.DnsQuery source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-codec-dns-4.1.19.Final.jar
[0.748s][info][class,load] io.netty.resolver.DefaultHostsFileEntriesResolver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.749s][info][class,load] io.netty.resolver.dns.DnsServerAddressStreamProviders source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.749s][info][class,load] io.netty.resolver.dns.NoopDnsQueryLifecycleObserverFactory source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.750s][info][class,load] io.netty.resolver.dns.DnsQueryLifecycleObserver source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.750s][info][class,load] io.vertx.core.impl.resolver.DnsResolverProvider$1$1$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/vertx-core-3.5.2.jar
[0.750s][info][class,load] io.netty.resolver.dns.DnsQueryContextManager source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.750s][info][class,load] io.netty.resolver.dns.DnsNameResolver$4 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.751s][info][class,load] java.lang.NoSuchFieldError source: jrt:/java.base
[0.751s][info][class,load] io.netty.bootstrap.Bootstrap source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.751s][info][class,load] io.netty.resolver.DefaultAddressResolverGroup source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-4.1.19.Final.jar
[0.751s][info][class,load] io.netty.bootstrap.BootstrapConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.752s][info][class,load] io.netty.resolver.dns.DnsNameResolver$DnsResponseHandler source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.752s][info][class,load] io.netty.resolver.dns.DnsNameResolver$2 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-resolver-dns-4.1.19.Final.jar
[0.753s][info][class,load] io.netty.channel.socket.nio.NioDatagramChannel source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.753s][info][class,load] io.netty.util.Attribute source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.753s][info][class,load] io.netty.channel.Channel$Unsafe source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.753s][info][class,load] java.nio.channels.ClosedChannelException source: jrt:/java.base
[0.753s][info][class,load] java.nio.channels.NotYetConnectedException source: jrt:/java.base
[0.754s][info][class,load] io.netty.channel.ChannelPipeline source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.754s][info][class,load] io.netty.channel.ChannelId source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.755s][info][class,load] io.netty.channel.AbstractChannel$AbstractUnsafe source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.755s][info][class,load] io.netty.channel.nio.AbstractNioChannel$NioUnsafe source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.755s][info][class,load] io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.755s][info][class,load] io.netty.channel.nio.AbstractNioMessageChannel$NioMessageUnsafe source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.755s][info][class,load] java.nio.channels.NetworkChannel source: jrt:/java.base
[0.755s][info][class,load] java.nio.channels.MulticastChannel source: jrt:/java.base
[0.756s][info][class,load] java.nio.channels.spi.AbstractSelectableChannel source: jrt:/java.base
[0.756s][info][class,load] java.nio.channels.DatagramChannel source: jrt:/java.base
[0.756s][info][class,load] io.netty.channel.ChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.756s][info][class,load] io.netty.channel.socket.DatagramChannelConfig source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.757s][info][class,load] io.netty.channel.ChannelMetadata source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.757s][info][class,load] sun.nio.ch.SelChImpl source: jrt:/java.base
[0.757s][info][class,load] sun.nio.ch.DatagramChannelImpl source: jrt:/java.base
[0.758s][info][class,load] sun.nio.ch.DatagramDispatcher source: jrt:/java.base
[0.758s][info][class,load] sun.net.ResourceManager source: jrt:/java.base
[0.758s][info][class,load] sun.nio.ch.Net source: jrt:/java.base
[0.759s][info][class,load] java.net.ProtocolFamily source: jrt:/java.base
[0.759s][info][class,load] sun.nio.ch.Net$1 source: jrt:/java.base
[0.759s][info][class,load] sun.net.ext.ExtendedSocketOptions source: jrt:/java.base
[0.759s][info][class,load] sun.net.ext.ExtendedSocketOptions$NoExtendedSocketOptions source: jrt:/java.base
[0.761s][info][class,load] java.net.StandardProtocolFamily source: jrt:/java.base
[0.763s][info][class,load] io.netty.channel.VoidChannelPromise source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.763s][info][class,load] io.netty.channel.ChannelFlushPromiseNotifier$FlushCheckpoint source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.763s][info][class,load] io.netty.channel.DefaultChannelPromise source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.763s][info][class,load] io.netty.channel.AbstractChannel$CloseFuture source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.764s][info][class,load] io.netty.channel.DefaultChannelId source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.764s][info][class,load] java.lang.NumberFormatException source: jrt:/java.base
[0.766s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$KeySet source: jrt:/java.base
[0.766s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$Iter source: jrt:/java.base
[0.766s][info][class,load] java.util.concurrent.ConcurrentSkipListMap$KeyIterator source: jrt:/java.base
[0.767s][info][class,load] java.net.InetAddress$Addresses source: jrt:/java.base
[0.767s][info][class,load] java.net.InetAddress$NameServiceAddresses source: jrt:/java.base
[0.771s][info][class,load] sun.net.InetAddressCachePolicy source: jrt:/java.base
[0.771s][info][class,load] sun.net.InetAddressCachePolicy$1 source: jrt:/java.base
[0.771s][info][class,load] sun.net.InetAddressCachePolicy$2 source: jrt:/java.base
[0.771s][info][class,load] java.net.InetAddress$CachedAddresses source: jrt:/java.base
[0.771s][info][class,load] java.net.InetAddress$CachedLocalHost source: jrt:/java.base
[0.772s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840137c40 source: java.lang.invoke.LambdaForm
[0.772s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840137040 source: java.lang.invoke.LambdaForm
[0.772s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840137440 source: java.lang.invoke.LambdaForm
[0.773s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840136840 source: java.lang.invoke.LambdaForm
[0.773s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840136c40 source: java.lang.invoke.LambdaForm
[0.773s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840136040 source: java.lang.invoke.LambdaForm
[0.773s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840136440 source: java.lang.invoke.LambdaForm
[0.774s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840135840 source: java.lang.invoke.LambdaForm
[0.774s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840135c40 source: java.lang.invoke.LambdaForm
[0.774s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840135040 source: java.lang.invoke.LambdaForm
[0.774s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840135440 source: java.lang.invoke.LambdaForm
[0.775s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840134840 source: java.lang.invoke.LambdaForm
[0.775s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840134c40 source: java.lang.invoke.LambdaForm
[0.775s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840168040 source: java.lang.invoke.LambdaForm
[0.775s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840168440 source: java.lang.invoke.LambdaForm
[0.776s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840168840 source: java.lang.invoke.LambdaForm
[0.776s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000840168c40 source: java.lang.invoke.LambdaForm
[0.777s][info][class,load] io.netty.util.internal.MacAddressUtil source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.778s][info][class,load] io.netty.util.internal.SocketUtils$13 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.779s][info][class,load] io.netty.channel.socket.ChannelOutputShutdownException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.779s][info][class,load] java.net.ConnectException source: jrt:/java.base
[0.779s][info][class,load] io.netty.channel.AbstractChannel$AnnotatedConnectException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.780s][info][class,load] java.net.NoRouteToHostException source: jrt:/java.base
[0.780s][info][class,load] io.netty.channel.AbstractChannel$AnnotatedNoRouteToHostException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.780s][info][class,load] io.netty.channel.AbstractChannel$AnnotatedSocketException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.780s][info][class,load] java.nio.channels.ConnectionPendingException source: jrt:/java.base
[0.781s][info][class,load] io.netty.channel.ChannelOutboundBuffer source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.781s][info][class,load] io.netty.channel.ChannelOutboundBuffer$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.781s][info][class,load] io.netty.channel.ChannelOutboundBuffer$Entry source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.782s][info][class,load] io.netty.channel.DefaultChannelPipeline source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.783s][info][class,load] io.netty.util.ResourceLeakHint source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-common-4.1.19.Final.jar
[0.783s][info][class,load] io.netty.channel.AbstractChannelHandlerContext source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.783s][info][class,load] io.netty.channel.DefaultChannelPipeline$TailContext source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.784s][info][class,load] io.netty.channel.DefaultChannelPipeline$HeadContext source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.784s][info][class,load] io.netty.channel.DefaultChannelPipeline$1 source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.784s][info][class,load] io.netty.channel.DefaultChannelHandlerContext source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.784s][info][class,load] java.util.NoSuchElementException source: jrt:/java.base
[0.785s][info][class,load] io.netty.channel.ChannelProgressiveFuture source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.785s][info][class,load] io.netty.channel.ChannelProgressivePromise source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.785s][info][class,load] io.netty.channel.ChannelPipelineException source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.785s][info][class,load] io.netty.channel.DefaultChannelPipeline$PendingHandlerCallback source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.785s][info][class,load] io.netty.channel.DefaultChannelPipeline$PendingHandlerAddedTask source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.785s][info][class,load] io.netty.channel.DefaultChannelPipeline$PendingHandlerRemovedTask source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.786s][info][class,load] io.netty.channel.MessageSizeEstimator$Handle source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.786s][info][class,load] io.netty.channel.CompleteChannelFuture source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
[0.786s][info][class,load] io.netty.channel.SucceededChannelFuture source: file:/Users/amo/Documents/development/vertx/vxms/vxms-demos/vxms-core-demo/target/mod/netty-transport-4.1.19.Final.jar
